seat_id,seat_name,url_for_checking,cand_name,cand_party,cand_party_short,cand_votes,total_votes,cand_vote_share_percent,cand_position
52,Tughlakabad,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0552.htm,Chaman Lal,Peoples Party of India (Democratic),PPI(D),86,114938,0.1,10
53,Badarpur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0553.htm,Ram Singh Netaji,Aam Aadmi Party,AAP,112991,208095,54.3,1
53,Badarpur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0553.htm,Narayan Dutt Sharma,Bharatiya Janata Party,BJP,87103,208095,41.9,2
53,Badarpur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0553.htm,Arjun Singh Bhadana,Indian National Congress,CONG,3145,208095,1.5,3
53,Badarpur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0553.htm,Pardeep,Bahujan Samaj Party,BSP,1965,208095,0.9,4
53,Badarpur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0553.htm,Nota,None of the Above,NA,915,208095,0.4,5
53,Badarpur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0553.htm,Rahul Rai,Samata Party,SP,466,208095,0.2,6
53,Badarpur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0553.htm,Jagdish Chand,Communist Party of India  (Marxist),CPI(M),367,208095,0.2,7
53,Badarpur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0553.htm,Imran Saifi,Nationalist Congress Party,NCP,322,208095,0.2,8
53,Badarpur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0553.htm,Deepak Rawat,Independent,Ind.,219,208095,0.1,9
53,Badarpur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0553.htm,Hari Ram,Rashtriya Bahujan Congress Party,RBCP,185,208095,0.1,10
53,Badarpur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0553.htm,Om Prakash Gupta,Independent,Ind.,176,208095,0.1,11
53,Badarpur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0553.htm,Ram Bahadur,Akhil Bhartiya Manavatavadi Party,ABMP,134,208095,0.1,12
53,Badarpur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0553.htm,Brijpal,Bharatiya Sampuran Krantikari Party,BSKP,107,208095,0.1,13
54,Okhla,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0554.htm,Amanatullah Khan,Aam Aadmi Party,AAP,88943,209522,42.5,1
54,Okhla,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0554.htm,Manish Chaudhary,Bharatiya Janata Party,BJP,65304,209522,31.2,2
54,Okhla,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0554.htm,Shifa Ur Rehman Khan,All India Majlis-E-Ittehadul Muslimeen,AIMEIM,39558,209522,18.9,3
54,Okhla,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0554.htm,Ariba Khan,Indian National Congress,CONG,12739,209522,6.1,4
54,Okhla,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0554.htm,Satish Kumar,Bahujan Samaj Party,BSP,756,209522,0.4,5
54,Okhla,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0554.htm,Nota,None of the Above,NA,604,209522,0.3,6
54,Okhla,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0554.htm,Sher Mohammad,Azad Samaj Party,ASP,290,209522,0.1,7
54,Okhla,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0554.htm,Sheikh Arsalan Ullah Chishti,Independent,Ind.,270,209522,0.1,8
54,Okhla,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0554.htm,Md Injamamul Hassan,Communist Party of India,CPI,259,209522,0.1,9
54,Okhla,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0554.htm,Rizwana Khatoon,Socialist Unity Centre Of India (COMMUNIST),SUCOI(COMMUNIST),221,209522,0.1,10
54,Okhla,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0554.htm,Hammad Khan,Independent,Ind.,180,209522,0.1,11
54,Okhla,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0554.htm,Firdos Alam,Bhartiya Insan Party,BIP,148,209522,0.1,12
54,Okhla,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0554.htm,Kaneez Fatima,Aihra National Party,ANP,126,209522,0.1,13
54,Okhla,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0554.htm,Mohd Islam,Right to Recall Party,RRP,83,209522,0.0,14
54,Okhla,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0554.htm,Jamaluddin,Buland Bharat Party,BBP,41,209522,0.0,15
55,Trilokpuri,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0555.htm,Ravi Kant,Bharatiya Janata Party,BJP,58217,126283,46.1,1
55,Trilokpuri,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0555.htm,Anjana Parcha,Aam Aadmi Party,AAP,57825,126283,45.8,2
55,Trilokpuri,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0555.htm,Amardeep,Indian National Congress,CONG,6147,126283,4.9,3
55,Trilokpuri,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0555.htm,Vicky,Aazad Samaj Party (Kanshi Ram),ASP(KR),1681,126283,1.3,4
55,Trilokpuri,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0555.htm,Nand Lal,Bahujan Samaj Party,BSP,1322,126283,1.0,5
55,Trilokpuri,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0555.htm,Nota,None of the Above,NA,683,126283,0.5,6
55,Trilokpuri,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0555.htm,Naveen Ram,Independent,Ind.,272,126283,0.2,7
55,Trilokpuri,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0555.htm,Sarita Singh,Akhil Bharatiya Socialist Party,ABSP,136,126283,0.1,8
56,Kondli,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0556.htm,Kuldeep Kumar (Monu),Aam Aadmi Party,AAP,61792,128730,48.0,1
56,Kondli,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0556.htm,Priyanka Gautam,Bharatiya Janata Party,BJP,55499,128730,43.1,2
56,Kondli,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0556.htm,Akshay Kumar,Indian National Congress,CONG,7230,128730,5.6,3
56,Kondli,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0556.htm,Mukesh Kumar,Bahujan Samaj Party,BSP,2438,128730,1.9,4
56,Kondli,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0556.htm,Nota,None of the Above,NA,776,128730,0.6,5
56,Kondli,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0556.htm,Sunny Kumar,Aazad Samaj Party (Kanshi Ram),ASP(KR),418,128730,0.3,6
56,Kondli,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0556.htm,Asha Kamble,Republican Party of India (Athawale),RPI(A),188,128730,0.1,7
56,Kondli,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0556.htm,Surender Singh,Swaraj Bhartiya Nyay Party,SBNP,167,128730,0.1,8
56,Kondli,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0556.htm,Nikhil Kumar Pipal,Right to Recall Party,RRP,122,128730,0.1,9
56,Kondli,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0556.htm,Amarjeet Prasad,Communist Party of India  (Marxist-Leninist)  (Liberation),CPI(ML)(L),100,128730,0.1,10
57,Patparganj,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0557.htm,Ravinder Singh Negi (Ravi Negi),Bharatiya Janata Party,BJP,74060,138652,53.4,1
57,Patparganj,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0557.htm,Avadh Ojha,Aam Aadmi Party,AAP,45988,138652,33.2,2
57,Patparganj,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0557.htm,Anil Kumar,Indian National Congress,CONG,16549,138652,11.9,3
57,Patparganj,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0557.htm,Om Shankar Pandey,Bahujan Samaj Party,BSP,756,138652,0.5,4
57,Patparganj,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0557.htm,Nota,None of the Above,NA,692,138652,0.5,5
57,Patparganj,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0557.htm,Prakash Chandra Joshi,Bhartiya Rashtriya Jansatta,BRJ,188,138652,0.1,6
57,Patparganj,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0557.htm,Gopal Prasad,Delhi Janta Party,DJP,137,138652,0.1,7
57,Patparganj,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0557.htm,Diblu Singh,Independent,Ind.,117,138652,0.1,8
57,Patparganj,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0557.htm,Jagdish  Ojha,Independent,Ind.,108,138652,0.1,9
57,Patparganj,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0557.htm,Deepa Devi,Aihra National Party,ANP,57,138652,0.0,10
58,Laxmi Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0558.htm,Abhay Verma,Bharatiya Janata Party,BJP,65858,126382,52.1,1
58,Laxmi Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0558.htm,B B Tyagi,Aam Aadmi Party,AAP,54316,126382,43.0,2
58,Laxmi Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0558.htm,Sumit Sharma,Indian National Congress,CONG,4316,126382,3.4,3
58,Laxmi Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0558.htm,Nota,None of the Above,NA,686,126382,0.5,4
58,Laxmi Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0558.htm,Mohd Waqar Choudhary,Bahujan Samaj Party,BSP,388,126382,0.3,5
58,Laxmi Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0558.htm,Gandhi Gautam,Aazad Samaj Party (Kanshi Ram),ASP(KR),173,126382,0.1,6
58,Laxmi Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0558.htm,Vikas,Aapsi Sahyog Party,ASP,135,126382,0.1,7
58,Laxmi Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0558.htm,Deepak Pandey,Magadh Congress of Inda,MCI,107,126382,0.1,8
58,Laxmi Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0558.htm,Jagdish Kumar Garg,Independent,Ind.,74,126382,0.1,9
58,Laxmi Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0558.htm,Vimal Kumar Saxena,Independent,Ind.,69,126382,0.1,10
58,Laxmi Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0558.htm,Namaha,Nationalist Congress Party,NCP,48,126382,0.0,11
58,Laxmi Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0558.htm,Anurag Kumar,Independent,Ind.,48,126382,0.0,12
58,Laxmi Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0558.htm,Kusum Lata,Peoples Party of India (Democratic),PPI(D),46,126382,0.0,13
58,Laxmi Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0558.htm,Anima Ojha,Right to Recall Party,RRP,45,126382,0.0,14
58,Laxmi Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0558.htm,Danveer Vidyalankar,Rashtra Nirman Party,RNP,41,126382,0.0,15
58,Laxmi Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0558.htm,Ismail,Voice of Awam Party,VAP,32,126382,0.0,16
59,Vishwas Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0559.htm,Om Prakash Sharma,Bharatiya Janata Party,BJP,72141,125022,57.7,1
59,Vishwas Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0559.htm,Deepak Singhal,Aam Aadmi Party,AAP,47099,125022,37.7,2
59,Vishwas Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0559.htm,Rajiv Chaudhary,Indian National Congress,CONG,3627,125022,2.9,3
59,Vishwas Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0559.htm,Nota,None of the Above,NA,1047,125022,0.8,4
59,Vishwas Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0559.htm,Rajesh Kumar Yadav,Bahujan Samaj Party,BSP,443,125022,0.4,5
59,Vishwas Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0559.htm,Bhawana Bothra,Veer Janshakti Party,VJP,217,125022,0.2,6
59,Vishwas Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0559.htm,Gurmeet Singh,Jai Maha Bharath Party,JMBP,161,125022,0.1,7
59,Vishwas Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0559.htm,Parag Jain,Aam Aadmi Parivartan Party,AAPP,142,125022,0.1,8
59,Vishwas Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0559.htm,Deepak Kumar,Bharatiy Aam Janta Adhikar Party,BAJAP,49,125022,0.0,9
59,Vishwas Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0559.htm,Neelam Singh,Peoples Party of India (Democratic),PPI(D),49,125022,0.0,10
59,Vishwas Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0559.htm,Anil Kumar,National Youth Party,NYP,47,125022,0.0,11
60,Krishna Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0560.htm,Dr Anil Goyal,Bharatiya Janata Party,BJP,75922,143405,52.9,1
60,Krishna Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0560.htm,Vikas Bagga Ca,Aam Aadmi Party,AAP,56424,143405,39.3,2
60,Krishna Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0560.htm,Gurcharan Singh (Raju),Indian National Congress,CONG,9393,143405,6.5,3
60,Krishna Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0560.htm,Nota,None of the Above,NA,696,143405,0.5,4
60,Krishna Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0560.htm,Amar Singh,Bahujan Samaj Party,BSP,552,143405,0.4,5
60,Krishna Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0560.htm,Vinod Kapoor,Independent,Ind.,191,143405,0.1,6
60,Krishna Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0560.htm,Poonam Maini,National Youth Party,NYP,131,143405,0.1,7
60,Krishna Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0560.htm,Vidhayak Virendra Pradhan Gurjar,Samrat Mihir Bhoj Samaj Party,SMBSP,96,143405,0.1,8
61,Gandhi Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0561.htm,Arvinder Singh Lovely,Bharatiya Janata Party,BJP,56858,105404,53.9,1
61,Gandhi Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0561.htm,Naveen Chaudhary (Deepu),Aam Aadmi Party,AAP,44110,105404,41.8,2
61,Gandhi Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0561.htm,Kamal Arora (Dabbu),Indian National Congress,CONG,3453,105404,3.3,3
61,Gandhi Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0561.htm,Nota,None of the Above,NA,402,105404,0.4,4
61,Gandhi Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0561.htm,Tikraj Singh,Bahujan Samaj Party,BSP,235,105404,0.2,5
61,Gandhi Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0561.htm,Pawan Choudhry,Jatiya Jana Sena Party,JJSP,190,105404,0.2,6
61,Gandhi Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0561.htm,Gulfam,Independent,Ind.,156,105404,0.1,7
62,Shahdara,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0562.htm,Sanjay Goyal,Bharatiya Janata Party,BJP,62788,126517,49.6,1
62,Shahdara,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0562.htm,Jitender Singh Shunty,Aam Aadmi Party,AAP,57610,126517,45.5,2
62,Shahdara,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0562.htm,Jagat Singh,Indian National Congress,CONG,3862,126517,3.1,3
62,Shahdara,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0562.htm,Dharmindra Kumar Kaim,Bahujan Samaj Party,BSP,596,126517,0.5,4
62,Shahdara,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0562.htm,Vinay Chaudhari,Independent,Ind.,579,126517,0.5,5
62,Shahdara,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0562.htm,Nota,None of the Above,NA,558,126517,0.4,6
62,Shahdara,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0562.htm,Nitin Garg,Aam Aadmi Parivartan Party,AAPP,182,126517,0.1,7
62,Shahdara,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0562.htm,Kamal Kishore,National Youth Party,NYP,145,126517,0.1,8
62,Shahdara,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0562.htm,Ashok Surana,Independent,Ind.,87,126517,0.1,9
62,Shahdara,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0562.htm,Rajendra Kumar Pal,Nationalist Congress Party,NCP,58,126517,0.0,10
62,Shahdara,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0562.htm,Dilip Banerjee,Independent,Ind.,52,126517,0.0,11
63,Seema Puri,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0563.htm,Veer Singh Dhingan,Aam Aadmi Party,AAP,66353,136957,48.4,1
63,Seema Puri,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0563.htm,Ku. Rinku,Bharatiya Janata Party,BJP,55985,136957,40.9,2
63,Seema Puri,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0563.htm,Rajesh Lilothia,Indian National Congress,CONG,11823,136957,8.6,3
63,Seema Puri,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0563.htm,Manoj,Bahujan Samaj Party,BSP,867,136957,0.6,4
63,Seema Puri,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0563.htm,Anil Kumar,Aazad Samaj Party (Kanshi Ram),ASP(KR),654,136957,0.5,5
63,Seema Puri,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0563.htm,Nota,None of the Above,NA,458,136957,0.3,6
63,Seema Puri,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0563.htm,Ajay Kumar,Peoples Party of India (Democratic),PPI(D),277,136957,0.2,7
63,Seema Puri,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0563.htm,Saroj Bala,Swatantra Jantaraj Party,SJP,163,136957,0.1,8
63,Seema Puri,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0563.htm,Ashish Kumar,Independent,Ind.,158,136957,0.1,9
63,Seema Puri,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0563.htm,Rajesh Kumar Lohiya,Nationalist Congress Party,NCP,110,136957,0.1,10
63,Seema Puri,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0563.htm,Charan Singh Maliyan,Right to Recall Party,RRP,58,136957,0.0,11
63,Seema Puri,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0563.htm,Rajesh,Bharatiya Sarvodaya Kranti Party,BSKP,51,136957,0.0,12
64,Rohtas Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0564.htm,Jitender Mahajan,Bharatiya Janata Party,BJP,82896,144317,57.4,1
64,Rohtas Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0564.htm,Sarita Singh,Aam Aadmi Party,AAP,54994,144317,38.1,2
64,Rohtas Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0564.htm,Sureshvati,Indian National Congress,CONG,3639,144317,2.5,3
64,Rohtas Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0564.htm,Ashok Kumar,Bahujan Samaj Party,BSP,953,144317,0.7,4
64,Rohtas Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0564.htm,Nota,None of the Above,NA,630,144317,0.4,5
64,Rohtas Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0564.htm,Vikas Tyagi,Independent,Ind.,550,144317,0.4,6
64,Rohtas Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0564.htm,Surender Singh Vishwakarma,Aazad Samaj Party (Kanshi Ram),ASP(KR),174,144317,0.1,7
64,Rohtas Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0564.htm,Abhishek,Nationalist Congress Party,NCP,91,144317,0.1,8
64,Rohtas Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0564.htm,Suresh Pal Jainth,Independent,Ind.,72,144317,0.0,9
64,Rohtas Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0564.htm,Naseem Usman,Bharatiya Liberal Party,BLP,63,144317,0.0,10
64,Rohtas Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0564.htm,Pankaj Gupta,Sarvodaya Prabhat Party,SPP,54,144317,0.0,11
64,Rohtas Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0564.htm,Akeshan Dut,Bhartiya Rashtriya Dal,BRD,48,144317,0.0,12
64,Rohtas Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0564.htm,Nitin Mittal,Independent,Ind.,45,144317,0.0,13
64,Rohtas Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0564.htm,Amit Kumar Sharma,Sanjhi Virasat Party,SVP,43,144317,0.0,14
64,Rohtas Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0564.htm,Sanjeev Kumar,Jan Samuh Party,JSP,35,144317,0.0,15
64,Rohtas Nagar,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0564.htm,Subhash Chand Gupta,Bhartiya Rashtrawadi Party,BRP,30,144317,0.0,16
65,Seelampur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0565.htm,Chaudhary Zubair Ahmad,Aam Aadmi Party,AAP,79009,133440,59.2,1
65,Seelampur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0565.htm,Anil Kumar Sharma (Gaur),Bharatiya Janata Party,BJP,36532,133440,27.4,2
65,Seelampur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0565.htm,Abdul Rehman,Indian National Congress,CONG,16551,133440,12.4,3
65,Seelampur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0565.htm,Deepak Kumar,Bahujan Samaj Party,BSP,422,133440,0.3,4
65,Seelampur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0565.htm,Nota,None of the Above,NA,355,133440,0.3,5
65,Seelampur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0565.htm,Shabana,Rashtriya Republican Party,RRP,177,133440,0.1,6
65,Seelampur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0565.htm,Mohd Nazir,Republican Party of India (Athawale),RPI(A),107,133440,0.1,7
65,Seelampur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0565.htm,Mohd Shafi,Independent,Ind.,72,133440,0.1,8
65,Seelampur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0565.htm,Suman Sharma,Sanjhi Virasat Party,SVP,50,133440,0.0,9
65,Seelampur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0565.htm,Syed Muneeb,Independent,Ind.,46,133440,0.0,10
65,Seelampur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0565.htm,Rahisuddin Ahmad,Independent,Ind.,44,133440,0.0,11
65,Seelampur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0565.htm,Mohd Zubair Malik,Independent,Ind.,29,133440,0.0,12
65,Seelampur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0565.htm,S. M. Aqif,Independent,Ind.,24,133440,0.0,13
65,Seelampur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0565.htm,Islauddin,Independent,Ind.,22,133440,0.0,14
66,Ghonda,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0566.htm,Ajay Mahawar,Bharatiya Janata Party,BJP,79987,140420,57.0,1
66,Ghonda,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0566.htm,Gaurav Sharma,Aam Aadmi Party,AAP,53929,140420,38.4,2
66,Ghonda,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0566.htm,Bhisham Sharma,Indian National Congress,CONG,4883,140420,3.5,3
66,Ghonda,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0566.htm,Nota,None of the Above,NA,588,140420,0.4,4
66,Ghonda,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0566.htm,Sunder Lohiya,Bahujan Samaj Party,BSP,454,140420,0.3,5
66,Ghonda,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0566.htm,Gaurav Sharma,Independent,Ind.,279,140420,0.2,6
66,Ghonda,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0566.htm,Babita,Yuva Bharat Rashtraseva Party,YBRP,114,140420,0.1,7
66,Ghonda,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0566.htm,Shubham,Right to Recall Party,RRP,84,140420,0.1,8
66,Ghonda,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0566.htm,Anil Singh,Sanjhi Virasat Party,SVP,56,140420,0.0,9
66,Ghonda,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0566.htm,Advocate Mehak Dogra,Nationalist Congress Party,NCP,46,140420,0.0,10
67,Babarpur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0567.htm,Gopal Rai,Aam Aadmi Party,AAP,76192,143244,53.2,1
67,Babarpur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0567.htm,Anil Kumar Vashisht,Bharatiya Janata Party,BJP,57198,143244,39.9,2
67,Babarpur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0567.htm,Mohd Ishraq Khan,Indian National Congress,CONG,8797,143244,6.1,3
67,Babarpur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0567.htm,Nota,None of the Above,NA,474,143244,0.3,4
67,Babarpur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0567.htm,Md Nazir,Aman Samaj Party,ASP,201,143244,0.1,5
67,Babarpur,https://results.eci.gov.in/ResultAcGenFeb2025/candidateswise-U0567.htm,Mohammad Abdullah Ansari,Independent,Ind.,124,143244,0.1,6
