seat_name,state_name,url_for_checking,cand_name,cand_party,cand_party_short,cand_votes,total_votes,cand_vote_share_percent,alliance,cand_position
Sirsa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0745.htm,Shyam Sunder,Aam Aadmi Party,AAP,853,158031,0.5,INDIA,6
Sirsa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0745.htm,Bharat Kumar Girdhar @ Sunny Singh,Independent,Ind.,577,158031,0.4,OTHERS,7
Sirsa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0745.htm,Madan Lal,Independent,Ind.,448,158031,0.3,OTHERS,8
Sirsa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0745.htm,Rajbeer,Independent,Ind.,302,158031,0.2,OTHERS,9
Sirsa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0745.htm,Jaiveer Singh,Buland Bharat Party,BBP,284,158031,0.2,OTHERS,10
Sirsa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0745.htm,Mani Ram,Liberal Socialist Party,LSP,246,158031,0.2,OTHERS,11
Sirsa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0745.htm,Yogesh Kanodia,Independent,Ind.,208,158031,0.1,OTHERS,12
Sirsa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0745.htm,Yogesh Odd,Jan Sewak Kranti Party,JSKP,165,158031,0.1,OTHERS,13
Sirsa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0745.htm,Om Parkash,Independent,Ind.,83,158031,0.1,OTHERS,14
Ellenabad,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0746.htm,Bharat Singh Beniwal,Indian National Congress,INC,77865,158454,49.1,INDIA,1
Ellenabad,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0746.htm,Abhay Singh Chautala,Indian National Lok Dal,INLD,62865,158454,39.7,OTHERS,2
Ellenabad,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0746.htm,Amir Chand Talwara,Bharatiya Janata Party,BJP,13320,158454,8.4,NDA,3
Ellenabad,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0746.htm,Anjani Ladha,Jannayak Janta Party,JJP,1593,158454,1.0,OTHERS,4
Ellenabad,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0746.htm,Manish Arora,Aam Aadmi Party,AAP,885,158454,0.6,INDIA,5
Ellenabad,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0746.htm,Nota,None of the Above,NA,545,158454,0.3,OTHERS,6
Ellenabad,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0746.htm,Vikram Indora,Independent,Ind.,443,158454,0.3,OTHERS,7
Ellenabad,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0746.htm,Nanak Singh,Jan Sewak Kranti Party,JSKP,307,158454,0.2,OTHERS,8
Ellenabad,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0746.htm,Surjeet Singh,Independent,Ind.,257,158454,0.2,OTHERS,9
Ellenabad,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0746.htm,Baldev Kumar,Independent,Ind.,192,158454,0.1,OTHERS,10
Ellenabad,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0746.htm,Mayank Gidra,Haryana Lokhit Party,HLP,182,158454,0.1,NDA,11
Adampur,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0747.htm,Bhavya Bishnoi,Bharatiya Janata Party,BJP,56178,116255,48.3,NDA,1
Adampur,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0747.htm,Chander Parkash S/O Arjun Lal,Indian National Congress,INC,54565,116255,46.9,INDIA,2
Adampur,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0747.htm,Bhupender Beniwal,Aam Aadmi Party,AAP,1629,116255,1.4,INDIA,3
Adampur,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0747.htm,Randeep Choudaryvas,Indian National Lok Dal,INLD,1626,116255,1.4,OTHERS,4
Adampur,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0747.htm,Krishan Gangwa Parjapati,Jannayak Janta Party,JJP,1175,116255,1.0,OTHERS,5
Adampur,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0747.htm,Nota,None of the Above,NA,350,116255,0.3,OTHERS,6
Adampur,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0747.htm,Rajesh Kumar,Independent,Ind.,270,116255,0.2,OTHERS,7
Adampur,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0747.htm,Ramphal,Independent,Ind.,169,116255,0.1,OTHERS,8
Adampur,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0747.htm,Renu Chahal Balsamand,Independent,Ind.,136,116255,0.1,OTHERS,9
Adampur,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0747.htm,Parmod Baswana,Independent,Ind.,49,116255,0.0,OTHERS,10
Adampur,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0747.htm,Chander Parkash S/O Raja Ram,Independent,Ind.,48,116255,0.0,OTHERS,11
Adampur,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0747.htm,Baljeet Singh,Bhartiya Kisan Party,BKP,35,116255,0.0,OTHERS,12
Adampur,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0747.htm,Amit,Independent,Ind.,25,116255,0.0,OTHERS,13
Uklana,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0748.htm,Naresh Selwal,Indian National Congress,INC,78448,144715,54.2,INDIA,1
Uklana,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0748.htm,Anoop Dhanak,Bharatiya Janata Party,BJP,50356,144715,34.8,NDA,2
Uklana,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0748.htm,Balraj Singh,Indian National Lok Dal,INLD,11447,144715,7.9,OTHERS,3
Uklana,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0748.htm,Narender Khanna,Aam Aadmi Party,AAP,2050,144715,1.4,INDIA,4
Uklana,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0748.htm,Rohtash,Jannayak Janta Party,JJP,1218,144715,0.8,OTHERS,5
Uklana,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0748.htm,Nota,None of the Above,NA,627,144715,0.4,OTHERS,6
Uklana,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0748.htm,Anil Bithmara,Haryana Jan Sevak Party,HJSP,291,144715,0.2,OTHERS,7
Uklana,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0748.htm,Birbal Singh,Independent,Ind.,278,144715,0.2,OTHERS,8
Narnaund,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0749.htm,Jassi Petwar,Indian National Congress,INC,84801,165080,51.4,INDIA,1
Narnaund,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0749.htm,Capt. Abhimanyu,Bharatiya Janata Party,BJP,72223,165080,43.8,NDA,2
Narnaund,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0749.htm,Umed Singh Lohan,Indian National Lok Dal,INLD,4628,165080,2.8,OTHERS,3
Narnaund,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0749.htm,Ranbir Singh Lohan,Aam Aadmi Party,AAP,1057,165080,0.6,INDIA,4
Narnaund,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0749.htm,Yogesh Gautam,Jannayak Janta Party,JJP,735,165080,0.4,OTHERS,5
Narnaund,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0749.htm,Nota,None of the Above,NA,550,165080,0.3,OTHERS,6
Narnaund,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0749.htm,Dharamvir Sarowa,Independent,Ind.,279,165080,0.2,OTHERS,7
Narnaund,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0749.htm,Ravi Kumar,Independent,Ind.,241,165080,0.1,OTHERS,8
Narnaund,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0749.htm,Jassi Jasbir S/O Bani Singh,Independent,Ind.,179,165080,0.1,OTHERS,9
Narnaund,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0749.htm,Krishan Majra,Mission Ekta Party,MEP,176,165080,0.1,OTHERS,10
Narnaund,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0749.htm,Sandeep Kumar,Independent,Ind.,113,165080,0.1,OTHERS,11
Narnaund,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0749.htm,Ajay Chaudhary,Independent,Ind.,31,165080,0.0,OTHERS,12
Narnaund,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0749.htm,Jaibir Alias Jai Vir,Independent,Ind.,26,165080,0.0,OTHERS,13
Narnaund,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0749.htm,Bhai Satish Masudpur,Aam Aadmi Parivartan Party,AAPP,22,165080,0.0,OTHERS,14
Narnaund,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0749.htm,Jaibir S/O Chander Bhan,Independent,Ind.,19,165080,0.0,OTHERS,15
Hansi,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0750.htm,Vinod Bhayana,Bharatiya Janata Party,BJP,78686,142285,55.3,NDA,1
Hansi,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0750.htm,Rahul Makkar,Indian National Congress,INC,57226,142285,40.2,INDIA,2
Hansi,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0750.htm,Rajender Singh,Aam Aadmi Party,AAP,2333,142285,1.6,INDIA,3
Hansi,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0750.htm,Ravinder Kumar,Bahujan Samaj Party,BSP,2182,142285,1.5,OTHERS,4
Hansi,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0750.htm,Shamsher Singh,Jannayak Janta Party,JJP,516,142285,0.4,OTHERS,5
Hansi,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0750.htm,Nota,None of the Above,NA,374,142285,0.3,OTHERS,6
Hansi,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0750.htm,Suman Kumar,Independent,Ind.,182,142285,0.1,OTHERS,7
Hansi,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0750.htm,Harish Verma,Independent,Ind.,180,142285,0.1,OTHERS,8
Hansi,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0750.htm,Rohit,Independent,Ind.,176,142285,0.1,OTHERS,9
Hansi,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0750.htm,Amarjeet,Independent,Ind.,163,142285,0.1,OTHERS,10
Hansi,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0750.htm,Kashmiri Lal Grover,Independent,Ind.,103,142285,0.1,OTHERS,11
Hansi,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0750.htm,Veerbhan,Aam Aadmi Parivartan Party,AAPP,72,142285,0.1,OTHERS,12
Hansi,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0750.htm,Navin,Independent,Ind.,69,142285,0.0,OTHERS,13
Hansi,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0750.htm,Jai Parkash,Independent,Ind.,23,142285,0.0,OTHERS,14
Barwala,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0751.htm,Ranbir Gangwa,Bharatiya Janata Party,BJP,66843,140087,47.7,NDA,1
Barwala,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0751.htm,Ramniwas Ghorela,Indian National Congress,INC,39901,140087,28.5,INDIA,2
Barwala,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0751.htm,Sanjana Satroad,Indian National Lok Dal,INLD,29055,140087,20.7,OTHERS,3
Barwala,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0751.htm,Prof. Chhattar Pal Singh,Aam Aadmi Party,AAP,2543,140087,1.8,INDIA,4
Barwala,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0751.htm,Anant Ram,Jannayak Janta Party,JJP,481,140087,0.3,OTHERS,5
Barwala,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0751.htm,Nota,None of the Above,NA,430,140087,0.3,OTHERS,6
Barwala,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0751.htm,Rajiv Khatak,Jan Sewak Kranti Party,JSKP,355,140087,0.3,OTHERS,7
Barwala,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0751.htm,Renu Daljeet Singh,Independent,Ind.,217,140087,0.2,OTHERS,8
Barwala,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0751.htm,Baba Darshan Giri,Independent,Ind.,180,140087,0.1,OTHERS,9
Barwala,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0751.htm,Sumit Bloda,Independent,Ind.,82,140087,0.1,OTHERS,10
Hisar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0752.htm,Savitri Jindal,Independent,Ind.,49231,112494,43.8,OTHERS,1
Hisar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0752.htm,Ram Niwas Rara,Indian National Congress,INC,30290,112494,26.9,INDIA,2
Hisar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0752.htm,Dr. Kamal Gupta,Bharatiya Janata Party,BJP,17385,112494,15.5,NDA,3
Hisar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0752.htm,Gautam Sardana,Independent,Ind.,6831,112494,6.1,OTHERS,4
Hisar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0752.htm,Amit Grover,Independent,Ind.,2014,112494,1.8,OTHERS,5
Hisar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0752.htm,Sanjay Satrodia,Aam Aadmi Party,AAP,2001,112494,1.8,INDIA,6
Hisar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0752.htm,Tarun Jain,Independent,Ind.,1135,112494,1.0,OTHERS,7
Hisar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0752.htm,Sunil Bansal,Independent,Ind.,558,112494,0.5,OTHERS,8
Hisar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0752.htm,Shyam Lal,Indian National Lok Dal,INLD,536,112494,0.5,OTHERS,9
Hisar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0752.htm,Ravinder Ravi Ahuja,Jannayak Janta Party,JJP,439,112494,0.4,OTHERS,10
Hisar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0752.htm,Nota,None of the Above,NA,421,112494,0.4,OTHERS,11
Hisar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0752.htm,Rajender,Independent,Ind.,343,112494,0.3,OTHERS,12
Hisar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0752.htm,Anil Kumar S/O Jagdish Chander Sharma,Independent,Ind.,317,112494,0.3,OTHERS,13
Hisar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0752.htm,Prashant Yadav,Independent,Ind.,218,112494,0.2,OTHERS,14
Hisar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0752.htm,Nand Kishor Chawla,Sarva Jan Smaj Party (Nand Kishore Chawla),SJSP(NKC),168,112494,0.1,OTHERS,15
Hisar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0752.htm,Parveen Kumar,Independent,Ind.,138,112494,0.1,OTHERS,16
Hisar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0752.htm,Anil Mahla,Independent,Ind.,132,112494,0.1,OTHERS,17
Hisar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0752.htm,Anil Kumar S/O Charanjit Lal,Independent,Ind.,124,112494,0.1,OTHERS,18
Hisar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0752.htm,Mahender,Independent,Ind.,64,112494,0.1,OTHERS,19
Hisar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0752.htm,Dinesh Kumar Saini,Independent,Ind.,62,112494,0.1,OTHERS,20
Hisar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0752.htm,Sunil,Haryana Lokhit Party,HLP,47,112494,0.0,NDA,21
Hisar,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0752.htm,Ajay Saini,Independent,Ind.,40,112494,0.0,OTHERS,22
Nalwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0753.htm,Randhir Panihar,Bharatiya Janata Party,BJP,66330,129546,51.2,NDA,1
Nalwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0753.htm,Anil Maan,Indian National Congress,INC,54186,129546,41.8,INDIA,2
Nalwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0753.htm,Virender Chaudhary,Jannayak Janta Party,JJP,3891,129546,3.0,OTHERS,3
Nalwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0753.htm,Sarwan Kumar Verma,Bahujan Samaj Party,BSP,2611,129546,2.0,OTHERS,4
Nalwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0753.htm,Umesh Sharma,Aam Aadmi Party,AAP,1193,129546,0.9,INDIA,5
Nalwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0753.htm,Nota,None of the Above,NA,507,129546,0.4,OTHERS,6
Nalwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0753.htm,Mahabir Prasad,Independent,Ind.,201,129546,0.2,OTHERS,7
Nalwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0753.htm,Ravinder Mangali,Independent,Ind.,173,129546,0.1,OTHERS,8
Nalwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0753.htm,Parduman Joshila,Independent,Ind.,143,129546,0.1,OTHERS,9
Nalwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0753.htm,Jai Prakash,Independent,Ind.,106,129546,0.1,OTHERS,10
Nalwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0753.htm,Rajender Singh,Independent,Ind.,95,129546,0.1,OTHERS,11
Nalwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0753.htm,Anil Kumar,Independent,Ind.,53,129546,0.0,OTHERS,12
Nalwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0753.htm,Raj Kumar,Rashtravadi Bharat Party,RBP,34,129546,0.0,OTHERS,13
Nalwa,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0753.htm,Atam Parkash,Independent,Ind.,23,129546,0.0,OTHERS,14
Loharu,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0754.htm,Rajbir Fartia,Indian National Congress,INC,80530,164628,48.9,INDIA,1
Loharu,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0754.htm,Jai Parkash Dalal,Bharatiya Janata Party,BJP,79903,164628,48.5,NDA,2
Loharu,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0754.htm,Bhoop Singh Sheoran,Indian National Lok Dal,INLD,1183,164628,0.7,OTHERS,3
Loharu,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0754.htm,Alka Arya,Jannayak Janta Party,JJP,819,164628,0.5,OTHERS,4
Loharu,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0754.htm,Geeta Bala,Aam Aadmi Party,AAP,792,164628,0.5,INDIA,5
Loharu,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0754.htm,Sandeep Sanjay Balhara,Independent,Ind.,319,164628,0.2,OTHERS,6
Loharu,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0754.htm,Amar Singh,Independent,Ind.,299,164628,0.2,OTHERS,7
Loharu,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0754.htm,Nota,None of the Above,NA,258,164628,0.2,OTHERS,8
Loharu,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0754.htm,Sanjay,Independent,Ind.,188,164628,0.1,OTHERS,9
Loharu,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0754.htm,Rajbir S/O Moola Ram,Independent,Ind.,115,164628,0.1,OTHERS,10
Loharu,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0754.htm,Sajjan Bhardwaj,Independent,Ind.,80,164628,0.0,OTHERS,11
Loharu,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0754.htm,Rajbir S/O Begraj,Independent,Ind.,68,164628,0.0,OTHERS,12
Loharu,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0754.htm,Krishan Kumar,Independent,Ind.,39,164628,0.0,OTHERS,13
Loharu,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0754.htm,Rajbir S/O Bharat Singh,Independent,Ind.,35,164628,0.0,OTHERS,14
Badhra,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0755.htm,Umed Singh,Bharatiya Janata Party,BJP,57889,140895,41.1,NDA,1
Badhra,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0755.htm,Somvir Singh,Indian National Congress,INC,50430,140895,35.8,INDIA,2
Badhra,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0755.htm,Somveer Ghasola,Independent,Ind.,26392,140895,18.7,OTHERS,3
Badhra,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0755.htm,Vijay Kumar,Indian National Lok Dal,INLD,1941,140895,1.4,OTHERS,4
Badhra,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0755.htm,Yashvir,Jannayak Janta Party,JJP,1296,140895,0.9,OTHERS,5
Badhra,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0755.htm,Rakesh Chandwas,Aam Aadmi Party,AAP,1195,140895,0.8,INDIA,6
Badhra,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0755.htm,Nota,None of the Above,NA,537,140895,0.4,OTHERS,7
Badhra,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0755.htm,Ajit,Independent,Ind.,506,140895,0.4,OTHERS,8
Badhra,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0755.htm,Sandeep,Independent,Ind.,193,140895,0.1,OTHERS,9
Badhra,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0755.htm,Mahender Jevali,Bhartiya Kisan Party,BKP,144,140895,0.1,OTHERS,10
Badhra,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0755.htm,Vikash,Independent,Ind.,96,140895,0.1,OTHERS,11
Badhra,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0755.htm,Jitender Singh Sheorain,Independent,Ind.,85,140895,0.1,OTHERS,12
Badhra,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0755.htm,Dinesh Kumar,Independent,Ind.,68,140895,0.0,OTHERS,13
Badhra,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0755.htm,Vidy Nand,Independent,Ind.,68,140895,0.0,OTHERS,14
Badhra,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0755.htm,Chitar Singh,Independent,Ind.,38,140895,0.0,OTHERS,15
Badhra,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0755.htm,Ashok,Independent,Ind.,17,140895,0.0,OTHERS,16
Dadri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0756.htm,Sunil Satpal Sangwan,Bharatiya Janata Party,BJP,65568,142304,46.1,NDA,1
Dadri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0756.htm,Manisha Sangwan,Indian National Congress,INC,63611,142304,44.7,INDIA,2
Dadri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0756.htm,Sanjay Chhaparia,Independent,Ind.,3713,142304,2.6,OTHERS,3
Dadri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0756.htm,Ajit Singh,Independent,Ind.,3369,142304,2.4,OTHERS,4
Dadri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0756.htm,Rajdeep Singh,Jannayak Janta Party,JJP,1917,142304,1.3,OTHERS,5
Dadri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0756.htm,Dhan Raj Singh,Aam Aadmi Party,AAP,1339,142304,0.9,INDIA,6
Dadri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0756.htm,Anand Sheoran,Bahujan Samaj Party,BSP,1036,142304,0.7,OTHERS,7
Dadri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0756.htm,Nota,None of the Above,NA,432,142304,0.3,OTHERS,8
Dadri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0756.htm,Naveen Yogi,Independent,Ind.,319,142304,0.2,OTHERS,9
Dadri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0756.htm,Lalit Kumar,Independent,Ind.,245,142304,0.2,OTHERS,10
Dadri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0756.htm,Rajpal,Loktanter Suraksha Party,LSP,197,142304,0.1,OTHERS,11
Dadri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0756.htm,Satender Singh,Independent,Ind.,125,142304,0.1,OTHERS,12
Dadri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0756.htm,Manjeet,Independent,Ind.,109,142304,0.1,OTHERS,13
Dadri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0756.htm,Vikram Sharma,Rashtrawadi Janlok Party (Satya),RJP(S),98,142304,0.1,OTHERS,14
Dadri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0756.htm,Sunil Kumar,Independent,Ind.,70,142304,0.0,OTHERS,15
Dadri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0756.htm,Anil Kumar,Independent,Ind.,47,142304,0.0,OTHERS,16
Dadri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0756.htm,Archana,Independent,Ind.,46,142304,0.0,OTHERS,17
Dadri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0756.htm,Hemant,Independent,Ind.,34,142304,0.0,OTHERS,18
Dadri,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0756.htm,Ramsharan Phogat,Independent,Ind.,29,142304,0.0,OTHERS,19
Bhiwani,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0757.htm,Ghanshyam Saraf,Bharatiya Janata Party,BJP,67087,145254,46.2,NDA,1
Bhiwani,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0757.htm,Om Prakash,Communist Party of India  (Marxist),CPI(M),34373,145254,23.7,OTHERS,2
Bhiwani,hr,https://results.eci.gov.in/AcResultGenOct2024/candidateswise-S0757.htm,Indu,Aam Aadmi Party,AAP,17573,145254,12.1,INDIA,3
