playlist_id,playlist_name,source,track_name,track_id,artist_name,artist_id,album_name,album_id,date_released,date_added_to_playlist,date_added_to_master_list
1U6b1BIkvU3ngVIpRxLEuo,Wo Pop w/ Derek Mazzone,KEXP,Wakar Alhazai,27kFbQsavX16fuvv3jq9gy,Tabansi Studio Band,5I53yxWQheGRzDULcIwn9G,BBE Staff Selections 2020,0orLeWSwssIn5vTAEN90g2,2020-12-11,2021-01-13,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,Not The Only One,277WrymqnPBV1SfTmrSl8j,The Chisel,20jscDXkBqf0euv7zSsyTx,Not The Only One,0lD4U6im3IIo1XQH0p3n88,2020-12-14,2020-12-21,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,Road Of The Lonely Ones,4VaICpePVA67Wqvv8SryFr,Madlib,5LhTec3c7dcqBvpLRWbMcf,Road Of The Lonely Ones,28MiwOX8Od693aOkUnEgsf,2020-12-14,2020-12-14,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,Alien Crime Lord,4S5T3NPeWSPqgb3ElxL8MN,The Voidz,4nUBBtLtzqZGpdiynTJbYJ,Alien Crime Lord,5qIsoDussf4NrGw5WC9rXM,2020-12-15,2020-12-21,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,GONE (feat. KIRBY),5ozGY8UV81YCLKSqCqHgot,"Sam Dew, KIRBY","1SIw8nXWjvAKeb6Dhh85cz, 5lcDGoJUr5WY5bCFAfYbCU",GONE (feat. KIRBY),5Xb3JxV0ELqavJG0koAkCW,2020-12-16,2021-01-04,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,Wings,4kBI9DGHmIVFlpLDWCvkyi,Mica Levi,29LOCR81IrdEJjCAeCEOU3,Ruff Dog,1e8PvuiK4lZLOdeZkE1mqR,2020-12-16,2020-12-21,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,Made Me Everything Pt. 2 (feat. Maxo Kream),5hrb5pzZp06lfycuchdFgO,"TOBi, Maxo Kream","0P54cVemq1DCHUfUMlWAoN, 6xS5PpBWaVYraexEkEjjXv",Made Me Everything Pt. 2 (feat. Maxo Kream),0hj4oiNGyjAarBeJRv8CEP,2020-12-17,2020-12-21,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,The Chocolate Conquistadors (From Grand Theft Auto Online: The Cayo Perico Heist),6HOLZtVDh5EgvPnW4z23n2,"BADBADNOTGOOD, MF DOOM","65dGLGjkw3UbddUg2GKQoZ, 2pAWfrd7WFF3XhVt9GooDL",The Chocolate Conquistadors (From Grand Theft Auto Online: The Cayo Perico Heist),3ev38ci4cqU1Ic8vmNri3D,2020-12-18,2021-01-04,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,Deep Down,4su2xGEha1XxxwJOKhSHJK,Paul McCartney,4STHEaNw4mPZ2tzheohgXB,McCartney III,1P7h3400RJA3YZm8Va2884,2020-12-18,2020-12-21,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,I Really Want to Stay at Your House,7mykoq6R3BArsSpNDjFQTm,"Rosa Walton, Hallie Coggins","1X0HaTcdkHW7LviblBiEeq, 5JNkPX6dYGLeEm4cUjHNGc","Cyberpunk 2077: Radio, Vol. 2 (Original Soundtrack)",1VGVJdmvOSRK2w9RKXk18A,2020-12-18,2020-12-21,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,1988 (From Grand Theft Auto Online: The Cayo Perico Heist),3tsNrLJC2Jylql6nLtSMLO,Moodymann,6pohviZSNRueSX7uNu63ZX,1988 (From Grand Theft Auto Online: The Cayo Perico Heist),2zrSVHYz5R03nmaUGFq7eu,2020-12-18,2020-12-21,2021-05-16
5WI9tQszSj3lQsHBskU0Py,Music You Should Know,The Current,Dead to Me - Remastered,2T7D0tOdBJ9gE73j3YGE0s,EVV,3FmhUjxOqwqpGkpocHEBFv,Homebody,29fez3QhacY5Qi2hkPJNT5,2020-12-18,2021-03-31,2021-05-16
1U6b1BIkvU3ngVIpRxLEuo,Wo Pop w/ Derek Mazzone,KEXP,Yousef,2upBA0zpcOirNvvRFlIXFK,Zimmer,2pts5B2shsEtIVC4onTFKb,For Beirut,1UYuG6xDWYpQfLELunAcMQ,2020-12-18,2021-01-06,2021-05-16
1U6b1BIkvU3ngVIpRxLEuo,Wo Pop w/ Derek Mazzone,KEXP,Le Bus - Joakim Edit,59NkbcPM8ZZGZs2SlIVG82,Gabriel Yared,6quKdQHmx2x7FBJwLhmpmB,For Beirut,1UYuG6xDWYpQfLELunAcMQ,2020-12-18,2021-01-06,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,Liberty Bell,1nxudYVyc5RLm8LrSMzeTa,DARKSIDE,2933wDUojoQmvqSdTAE5NB,Liberty Bell,4xSGg0KP6U44KBN6z6NujJ,2020-12-21,2021-01-11,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,Chemz,6NtQb0WuCZTmXCvUnxI0hu,Burial,0uCCBpmg6MrPb1KY2msceF,Chemz,0zm1cHnIX5wixOsNNuCuaH,2020-12-21,2020-12-21,2021-05-16
6kImtfS73NEoA0CKe7Z4q4,Song Of The Day 2021,KEXP,Monster,1k6x2mcabF6ydbEjR5ie5I,Branik,4wWFc0Lx8KajWXyaV0Y405,Monster,6kKc5W8RgjEWQyZYr8RjjC,2020-12-21,2021-03-26,2021-05-16
38r71X149OqzSR7uR1HMv6,Bob Boilen / Host All Things Considered,NPR,Liberty Bell,1nxudYVyc5RLm8LrSMzeTa,DARKSIDE,2933wDUojoQmvqSdTAE5NB,Liberty Bell,4xSGg0KP6U44KBN6z6NujJ,2020-12-21,2021-01-27,2021-05-16
4z2ebTTKukc34eMDlqrnW4,Songs You Need To Know,Rolling Stone,Breathe,6WRf9onJIim8mvHGSAgvFd,"Navy Blue, yasiin bey","5qRbfEf4Ooo19aRXKQzvUV, 3MwKLg9J17PNjb0xDiNeMI",Song of Sage: Post Panic!,7fdZwTbIUUVJ6Efrma3xlC,2020-12-22,2021-01-22,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,1491,3HToRpmkcdb6SwGqiXP1qu,Navy Blue,5qRbfEf4Ooo19aRXKQzvUV,Song of Sage: Post Panic!,7fdZwTbIUUVJ6Efrma3xlC,2020-12-22,2021-01-04,2021-05-16
6kImtfS73NEoA0CKe7Z4q4,Song Of The Day 2021,KEXP,224,0XCtW5TsAktTRt9cUQ5USc,Navy Blue,5qRbfEf4Ooo19aRXKQzvUV,Song of Sage: Post Panic!,7fdZwTbIUUVJ6Efrma3xlC,2020-12-22,2021-02-23,2021-05-16
1U6b1BIkvU3ngVIpRxLEuo,Wo Pop w/ Derek Mazzone,KEXP,Bete,1BQw94XPhMdnvpS30muI7M,"DJ Qness, Tati Guru","6VT3tPkf65cNEp8vOdpWZ0, 2WKtvbtJC0SKDlSVMyBWSc",L´owe L´owe,45gjwyAIa7jtKxBxHu7plS,2020-12-23,2021-01-13,2021-05-16
38r71X149OqzSR7uR1HMv6,Bob Boilen / Host All Things Considered,NPR,beauty,1B2gT3obdeBktw8x1Pz71I,awakebutstillinbed,0NvYpRJfbFyOI4QdsLJ1Jw,stay who you are,4JriHvSggrFfzthKP7JyMC,2020-12-24,2021-01-13,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,ILoveUIHateU,1BpKJw4RZxaFB88NE5uxXf,Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Whole Lotta Red,2QRedhP5RmKJiJ1i8VgDGR,2020-12-25,2021-01-11,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,Good Days,1bWh6WbYzSFxsOKzE4EpUu,SZA,7tYKF4w9nC0nq9CsPZTHyP,Good Days,5JdcspRtnXWhBdvcGlfS3U,2020-12-25,2021-01-04,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,Parallel 2,2sJSXoJaTbY2SGqiAEpw96,Four Tet,7Eu1txygG6nJttLHbZdQOh,Parallel,1xrXrgQDQzTlGrDYhX8ikT,2020-12-25,2021-01-04,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,Bizerk,4usMLgHmIkAee8hBs9PzYT,Camden Malik,6A3gKMFX53Ykn61wnnubxN,Understand Me,3SN8ZEN8XliHywp9VHlIs0,2020-12-25,2021-01-04,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,Slay3r,1eMNW1HQjF1dbb4GtnmpaX,Playboi Carti,699OTQXzgjhIYAHMy9RyPD,Whole Lotta Red,2QRedhP5RmKJiJ1i8VgDGR,2020-12-25,2021-01-04,2021-05-16
5GJ1ZIZICjs1TKK437g2Mu,2021 Favourites,Drowned In Sound,Good Days,3YJJjQPAbDT7mGpX3WtQ9A,SZA,7tYKF4w9nC0nq9CsPZTHyP,Good Days,781cKhbTPwLnPmo9BALQl7,2020-12-25,2021-02-07,2021-05-16
4z2ebTTKukc34eMDlqrnW4,Songs You Need To Know,Rolling Stone,Jazzgalaktik,5gMZbud8VeNxCKP2T4NPit,"Scorpeze, Cordell Johnson","5Ov7MIhNwOxxeA9N8ntrkd, 279A3o5pzdCWhQzvCuBYqe",JAZZGALAKTIK,6PrUIl8f747yOBtzE7mu8Y,2020-12-28,2021-02-12,2021-05-16
6kImtfS73NEoA0CKe7Z4q4,Song Of The Day 2021,KEXP,Chanel No. 5,7bgCepmq2CVdnIHZsAxRw7,Toni Banx,7Ahd0CGcA5AQqDnI048EUI,I Like It Here,4webih8WC4dAHTZiWsIjXx,2020-12-30,2021-01-29,2021-05-16
4277PD7RTMUZ18soQJPyi8,Radio 1 rock show w/ Daniel Carter,Bbc Radio 1,Blushing,0ukaxzkDOXujgLQyx6ADek,Bonnie Kemplay,4hPxGC5HIlcK36XGqoYCpZ,Blushing,4qrtVeqyEp9jTqcqNXpZyP,2020-12-30,2021-05-10,2021-05-16
4G1z63IzhWRkZFEbxILKn3,Spark Radio New Music New Artists,Nic Harcourt / Spark Radio,Todo llegará,7hioJyrFZLJzcpLzSmfIxP,"Manu Chao, Chalart58","6wH6iStAh4KIaWfuhf0NYM, 7vK1y53O9XWsvGZEujPaGD",Todo llegará,3BuzL6UOG8e4kVxLDqlbqr,2020-12-31,2021-01-15,2021-05-16
4z2ebTTKukc34eMDlqrnW4,Songs You Need To Know,Rolling Stone,The Voyage of the James Caird,5wVeEIDipWe8qH8uPkAAEv,Graeme James,09b4q9Vfmuvxb8LuOrhp7W,The Weight of Many Winters,66ohN6TdRvK9opK3FT4uZ1,2021-01-01,2021-01-15,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,Delete Forever - Channel Tres Remix,1Yt5QQUs5uoLJwT5vQnUUQ,"Grimes, Channel Tres","053q0ukIDRgzwTr4vNSwab, 4cUkGQyhLFqKHBtL58HYVp",Miss Anthropocene (Rave Edition),2FQYkZIuXLy222CVzgPbQ0,2021-01-01,2021-01-04,2021-05-16
2k77CDazAdQ5lDkC6pWmVi,World Cafe Playlist,WXPN,knuckle tattoo,2pvKW4g443i81WY6lnDpqQ,girlhouse,7AWyYXZ5tIc0xNSfKLD3QX,knuckle tattoo,6yKW4sNN1WBxvbLWCKpMNt,2021-01-01,2021-04-05,2021-05-16
09HIYXhU1BKc05sDZCbMe2,Press Pause 2021,NPR,Fillin' My Cup (feat. Little Big Town),5duuqgsGecIpw0kPaty71N,"Hailey Whitters, Little Big Town","4e9TBaTlI3LVQz3tkTYC0I, 3CygdxquGHurS7f9LjNLkv",Fillin' My Cup (feat. Little Big Town),1kznE4keLOJFl5Q3Cff9oe,2021-01-01,2021-01-20,2021-05-16
4G1z63IzhWRkZFEbxILKn3,Spark Radio New Music New Artists,Nic Harcourt / Spark Radio,knuckle tattoo,2pvKW4g443i81WY6lnDpqQ,girlhouse,7AWyYXZ5tIc0xNSfKLD3QX,knuckle tattoo,6yKW4sNN1WBxvbLWCKpMNt,2021-01-01,2021-02-12,2021-05-16
38r71X149OqzSR7uR1HMv6,Bob Boilen / Host All Things Considered,NPR,It Keeps Coming,71Azkxf4Jr3DZzRIwY8rlh,Another Sky,08p5D6BYuwPqGsFuIDLNFr,Music For Winter Vol. I,0XBosL59GmrMFqQeLjrXJK,2021-01-01,2021-01-13,2021-05-16
1U6b1BIkvU3ngVIpRxLEuo,Wo Pop w/ Derek Mazzone,KEXP,Iš Naujo,44v8z3s0Q7IW5l22GPoHiy,Beti,3AMytbHEfR7gf1NEIOeY2q,Iš Naujo,1p02hVvxWSfpnogPxS56JK,2021-01-01,2021-01-13,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,Hopprock,51IkXj5HbmwxDXVoUnshYK,Madlib,5LhTec3c7dcqBvpLRWbMcf,Hopprock,5Dm54tjeZCHrasMimSTbw3,2021-01-04,2021-01-11,2021-05-16
6kImtfS73NEoA0CKe7Z4q4,Song Of The Day 2021,KEXP,Beautiful Mind (feat. Oddisee),2Gp8o1SsczHq9rXKgiPWmk,"Ciscero, Oddisee","5oSCIcpPdrO3UhTMATxkYL, 72tRiBHei5G9M8it4h4sfC",Beautiful Mind (feat. Oddisee),4TwnlrA8SfLHu0KWlYZWol,2021-01-05,2021-01-22,2021-05-16
09HIYXhU1BKc05sDZCbMe2,Press Pause 2021,NPR,So That The City Can Begin To Exist,4LNHI3ugcaRGEfa4D0zNtM,"A Winged Victory for the Sullen, Adam Bryanbaum Wiltzie, Dustin O'Halloran","13CMfEeq8AC6ryGOPODqE1, 3pv7Yo0bBHl6jyOXU1NnWf, 6UEYawMcp2M4JFoXVOtZEq",So That The City Can Begin To Exist,6IcKIhLBwBhYDnC37Nlnuk,2021-01-05,2021-01-20,2021-05-16
09HIYXhU1BKc05sDZCbMe2,Press Pause 2021,NPR,Everything I had,0k5szLN0SJYB1LdEBUFUIS,Sun June,0UIQXpn5oXhmpgbUDFzaLb,Everything I had,7FGdBrnsFUgWNcppcDfkxU,2021-01-06,2021-01-20,2021-05-16
4OIVU71yO7SzyGrh0ils2i,Official UK Top 40,Official charts,Astronaut In The Ocean,3Ofmpyhv5UAQ70mENzB277,Masked Wolf,1uU7g3DNSbsu0QjSEqZtEd,Astronaut In The Ocean,7vus4Q8r5DS2Dl1JClxEsA,2021-01-06,2021-02-26,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,Reason to Believe (feat. Courtney Barnett),7aDf2PpDNfT5NbKEIZVKtW,"Vagabon, Courtney Barnett","17mwzDXKn4ra9cuxXaptwp, 4OOlG5eBXSkSAAEeKjJb5Y",Reason to Believe (feat. Courtney Barnett),3XS1FYnvexIhkkkLEkaEMX,2021-01-07,2021-01-11,2021-05-16
09HIYXhU1BKc05sDZCbMe2,Press Pause 2021,NPR,Los Bo,71CIZGbBZR71GfQFB8c2xU,"Jhay Cortez, Myke Towers","0EFisYRi20PTADoJrifHrz, 7iK8PXO48WeuP03g8YR51W",Los Bo,3mJIhr6rLuSoMnGcl4ilrD,2021-01-07,2021-01-20,2021-05-16
09HIYXhU1BKc05sDZCbMe2,Press Pause 2021,NPR,Reason to Believe (feat. Courtney Barnett),7aDf2PpDNfT5NbKEIZVKtW,"Vagabon, Courtney Barnett","17mwzDXKn4ra9cuxXaptwp, 4OOlG5eBXSkSAAEeKjJb5Y",Reason to Believe (feat. Courtney Barnett),3XS1FYnvexIhkkkLEkaEMX,2021-01-07,2021-01-20,2021-05-16
38r71X149OqzSR7uR1HMv6,Bob Boilen / Host All Things Considered,NPR,Reason to Believe (feat. Courtney Barnett),7aDf2PpDNfT5NbKEIZVKtW,"Vagabon, Courtney Barnett","17mwzDXKn4ra9cuxXaptwp, 4OOlG5eBXSkSAAEeKjJb5Y",Reason to Believe (feat. Courtney Barnett),3XS1FYnvexIhkkkLEkaEMX,2021-01-07,2021-01-13,2021-05-16
1U6b1BIkvU3ngVIpRxLEuo,Wo Pop w/ Derek Mazzone,KEXP,Freedom,5Q8TMR9eHm28LUzCAatKCz,"David Walters, Vincent Ségal, Ballaké Sissoko, Roger Raspail","2ewpXb8jCBlsBscjDCcAG7, 1DM0tMCA5GRAgG3qLCy67F, 0OQeMFqoRD5clB0cPYVbxY, 6Uyx1Ii9EOLv5ca3SCFfUA",Freedom,6GUvk3xzsntv1rP0Lugx3G,2021-01-07,2021-01-20,2021-05-16
4z2ebTTKukc34eMDlqrnW4,Songs You Need To Know,Rolling Stone,drivers license,7lPN2DXiMsVn7XUKtOW1CS,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,drivers license,66FPnVL9G4CMKy3wvaGTcr,2021-01-08,2021-01-15,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,Love Somebody,7n8xkPjesRM5Y4ZjSRlU0p,Ovrkast.,4YISTUJnoZtAy6LjgOpRL7,Love Somebody,7HdINrSR4LuNyVuo5LogVq,2021-01-08,2021-01-25,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,Rona City Blues,3VTyYq5aZ4qVyZKpfqbDEY,Kode9,5Z3GyWBvJZgJ35TS0cmXll,Rona City Blues,0zfu3Dj5NegPFiI0ppDD87,2021-01-08,2021-01-19,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,Girl Like Me (feat. H.E.R.),2sXydP9vPEYUH4uAWotuGu,"Jazmine Sullivan, H.E.R.","7gSjFKpVmDgC2MMsnN8CYq, 3Y7RZ31TRPVadSFVy1o8os",Heaux Tales,5g9YhHW8tE7Tcslgxsk5u9,2021-01-08,2021-01-11,2021-05-16
3JzEbTrAnmxkwoEYLBHw03,Top Songs,Consequence,Element of Surprise,7i9mkkMl7wFeGqNeTiM1KV,Lloyd Banks,3vDUJHQtqT3jFRZ2ECXDTi,Griselda & BSF: Conflicted (Original Motion Picture Soundtrack),10lEzWplxbIxsrwhBJucy7,2021-01-08,2021-01-16,2021-05-16
6kImtfS73NEoA0CKe7Z4q4,Song Of The Day 2021,KEXP,A Healing,0bRoS5aPrBxRGpYbvWAAQ1,Mumu Fresh,5UIl2yxuQbC2rU8m9pN8mD,A Healing,5pFyQfYR2qaedulaG4W9Rr,2021-01-08,2021-01-26,2021-05-16
6kImtfS73NEoA0CKe7Z4q4,Song Of The Day 2021,KEXP,Just a Candle,1hpI2EhyZ7rJR0rh3jwCEi,"Wax Tailor, Mark Lanegan","3qwxSif06Qwzykdln8ZGfG, 1fpXM23IoNckJ7NDAm8YJQ",The Shadow of Their Suns,1byf1DJaRulUmgYtgZnyGR,2021-01-08,2021-04-22,2021-05-16
6kImtfS73NEoA0CKe7Z4q4,Song Of The Day 2021,KEXP,Breezy,0c7A06LOZze8pGwqZM9TRZ,Avi Loud,5VZoHgvLFVOXxnndJjSoTL,Flower Chased the Sunshine,3PSfkfRLmcPEiR5Idh8RgF,2021-01-08,2021-05-14,2021-05-16
09HIYXhU1BKc05sDZCbMe2,Press Pause 2021,NPR,drivers license,7lPN2DXiMsVn7XUKtOW1CS,Olivia Rodrigo,1McMsnEElThX1knmY4oliG,drivers license,66FPnVL9G4CMKy3wvaGTcr,2021-01-08,2021-01-20,2021-05-16
09HIYXhU1BKc05sDZCbMe2,Press Pause 2021,NPR,Price Tags (feat. Anderson .Paak),3ci2NK0t5iNzLw2u3F4MbM,"Jazmine Sullivan, Anderson .Paak","7gSjFKpVmDgC2MMsnN8CYq, 3jK9MiCrA42lLAdMGUZpwa",Heaux Tales,5g9YhHW8tE7Tcslgxsk5u9,2021-01-08,2021-01-20,2021-05-16
09HIYXhU1BKc05sDZCbMe2,Press Pause 2021,NPR,This Feeling (Love Original),2LRGZG91aG3HpO9BgFIdaI,"Dj Jahmar, Josh David Barrett","1CLuf7GoXNA97lBr86pIOp, 1YIfSVgH0bDRwZHCrB9cie",Zona Riddim,12tDUb8WwBrkDlNsYGh0h4,2021-01-08,2021-01-20,2021-05-16
7L9bFJhsV08162AZEYr1BH,Todays Dance Anthems W/ Charlie Hedges,Bbc Radio 1,Watercolour - Deadmau5 Remix,3P2RqavLZflYgDqfZSJbPZ,Pendulum,7MqnCTCAX6SsIYYdJCQj9B,Temazos Dance,3NSc1slK5K2i3FQhKHLY8L,2021-01-08,2021-05-16,2021-05-16
4OIVU71yO7SzyGrh0ils2i,Official UK Top 40,Official charts,Little Bit of Love,2sX7lJXsOYGP1Us6CqM9t1,Tom Grennan,5SHxzwjek1Pipl1Yk11UHv,Little Bit of Love,0NZUGfUMwjt3bPlVHxnIN2,2021-01-08,2021-02-26,2021-05-16
79P4qTEL3BL173ZpYt8wv2,"A, B, C Playlists For The Week Combined",Bbc Radio 2,What You're Waiting For - Acoustic,00WYGL1QPgh9yW175baBUE,Passenger,0gadJ2b9A4SKsB1RFkBb66,Songs for the Drunk and Broken Hearted (Deluxe),1cD1OsXdX1czUNujNuJGzJ,2021-01-08,2021-04-30,2021-05-16
4G1z63IzhWRkZFEbxILKn3,Spark Radio New Music New Artists,Nic Harcourt / Spark Radio,Over You,3SQOGIva9WDkHjDEmcv5YZ,Aaron Frazer,4dwDVC6lrMINxVBxETE1AB,Introducing...,6KcrQB4WLoZULI35LSYe4E,2021-01-08,2020-11-05,2021-05-16
1U6b1BIkvU3ngVIpRxLEuo,Wo Pop w/ Derek Mazzone,KEXP,Dhulka Hooyo (Motherland),0zp8XG1HILIRb9RqFk1WhF,4 Mars,4lfIttJSYSVBa9L2fLfVfL,Dhulka Hooyo (Motherland),5U8PU1wGE4YRALD3MzdeKC,2021-01-08,2021-03-03,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,madrigal,23xVVGUWWiH1oq2W2N3Cvi,drop,27HdEe07ay8Rt4zWzRTtOp,窓,1dR2uuxpDay0hA6RbQWUwF,2021-01-10,2021-03-29,2021-05-16
3JzEbTrAnmxkwoEYLBHw03,Top Songs,Consequence,Track X,7oPKmDtDC8DLx2lN50JvGc,"Black Country, New Road",3PP6ghmOlDl2jaKaH0avUN,Track X,1to5nlqVrZzV3X5iJ8qf7t,2021-01-11,2021-01-16,2021-05-16
6kImtfS73NEoA0CKe7Z4q4,Song Of The Day 2021,KEXP,"""Listen to Your Heart."" ""No.""",2YBVnFZlsRR4ssWXodkWPY,Cheekface,32kCEAvtuFzIZA15zrhQDW,Emphatically No.,3YkGFruKgF5cpCv3z5cd1E,2021-01-11,2021-03-31,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,Drink The Lake,66ODte3X9Uk7ON85hnDNmw,IAN SWEET,6mrOjLZyPub9LcecUarcMD,Drink The Lake,111JuJ9c9okr6iskmC7DR3,2021-01-12,2021-01-19,2021-05-16
6kImtfS73NEoA0CKe7Z4q4,Song Of The Day 2021,KEXP,Murkit Gem,3YMjxuPAW6xa9JDNRbPguh,"El Michels Affair, Piya Malik","0cLrgpG3pW4MX4nD8h6qCc, 3WjeCzWHSOzMZI2vWXgFZU",Murkit Gem,4xEOskJUNdtXlAqXNc9CmO,2021-01-12,2021-02-02,2021-05-16
6kImtfS73NEoA0CKe7Z4q4,Song Of The Day 2021,KEXP,Ritchie Sacramento,4E6dACKmdJrwry7hf34mgp,Mogwai,34UhPkLbtFKRq3nmfFgejG,Ritchie Sacramento,4wWYUMnTDB0NBophV4oE90,2021-01-12,2021-02-04,2021-05-16
6kImtfS73NEoA0CKe7Z4q4,Song Of The Day 2021,KEXP,Continuation,47XWPRBH95BAaRSMKVSeHD,Felicia Douglass,3uKe1tF6HSEHFFKfHgpGnj,Continuation,1TYE3Ia2OH3hEAeJOpEj8W,2021-01-12,2021-03-03,2021-05-16
6kImtfS73NEoA0CKe7Z4q4,Song Of The Day 2021,KEXP,Sundial,05FzWxV5hv2Idl8dNXj8w9,Bicep,73A3bLnfnz5BoQjb4gNCga,Sundial,2g86N6aADQwynCr0CRlWzQ,2021-01-12,2021-03-08,2021-05-16
09HIYXhU1BKc05sDZCbMe2,Press Pause 2021,NPR,Drink The Lake,66ODte3X9Uk7ON85hnDNmw,IAN SWEET,6mrOjLZyPub9LcecUarcMD,Drink The Lake,111JuJ9c9okr6iskmC7DR3,2021-01-12,2021-01-27,2021-05-16
5GJ1ZIZICjs1TKK437g2Mu,2021 Favourites,Drowned In Sound,Solid Heart,7lT9thtYRU1l8eW9pTZPPa,Gia Margaret,7fnMav7xXJwwjbyWbSjF4C,Solid Heart,3Hc7MbrPHYONVqCjzZYxmA,2021-01-12,2021-04-02,2021-05-16
38r71X149OqzSR7uR1HMv6,Bob Boilen / Host All Things Considered,NPR,Drink The Lake,66ODte3X9Uk7ON85hnDNmw,IAN SWEET,6mrOjLZyPub9LcecUarcMD,Drink The Lake,111JuJ9c9okr6iskmC7DR3,2021-01-12,2021-02-02,2021-05-16
38r71X149OqzSR7uR1HMv6,Bob Boilen / Host All Things Considered,NPR,Solid Heart,7lT9thtYRU1l8eW9pTZPPa,Gia Margaret,7fnMav7xXJwwjbyWbSjF4C,Solid Heart,3Hc7MbrPHYONVqCjzZYxmA,2021-01-12,2021-01-13,2021-05-16
1U6b1BIkvU3ngVIpRxLEuo,Wo Pop w/ Derek Mazzone,KEXP,Hybla,6fcn1w8AzxJIjGbUWhJLIa,Finis Africae,7Dshl982TzDhBL4GBL4woB,Hybla,3nFFCj0KHnIHSB1NXcrn0A,2021-01-12,2021-01-20,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,Full Mood,4Aalty0qpOt9GUrB8uM7ZZ,Sarah Mary Chadwick,1UDmSmzxcGZxP3IYpafgpn,Full Mood,4RWra6LkfstMxFbjIRLTJA,2021-01-13,2021-02-01,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,Believer,7hNOk1cGljgIB44Pisy9tw,Smerz,1f8PlfSHEW6fHnILSzm8dI,Believer,7GkA4Hp4cnPiLDcN177Dnx,2021-01-13,2021-01-25,2021-05-16
7f9o34JAe8ZSRq4GX7f0Ol,Pitchfork Selects,Pitchfork,Fast One,5POfdGvsWGjE2vJrk29Etk,Renée Reed,1Zq3ZkZ654wC7BtZ6zoDKE,Fast One,6FLiMe3Dv4aeyZ064Y5fNC,2021-01-13,2021-01-19,2021-05-16
3JzEbTrAnmxkwoEYLBHw03,Top Songs,Consequence,Hardline,2CucEEkaa0whK45GTNn67T,Julien Baker,12zbUHbPHL5DGuJtiUfsip,Hardline,3kGlcEAUxbuYbvHneN9RIL,2021-01-13,2021-01-16,2021-05-16
3JzEbTrAnmxkwoEYLBHw03,Top Songs,Consequence,More Like You,1UpFb9izAOYlcxWTOQzGf6,Orla Gartland,3ajf12ub55b51qcS94d9Co,More Like You,2zX0uZRqO9wEG6Wq79T5jw,2021-01-13,2021-01-16,2021-05-16
6kImtfS73NEoA0CKe7Z4q4,Song Of The Day 2021,KEXP,Deliver Me From Wondering Why,38QWaRc3RNTBG4xxIJNM0r,Nation of Language,5JWBow4ywgKNQ5HBxY8hcz,Deliver Me From Wondering Why,7dYy2oV3RCTKbVz144rsJd,2021-01-13,2021-02-01,2021-05-16
